Time 240,Strain 240,Time 240 Creep,Strain 240 Creep,,Time 280,Strain 280,Time 280 Creep,Strain 280 Creep,,Time 300,Strain 300,Time 300 Creep,Strain 300 Creep,,Time 320,Strain 320,Time 320 Creep,Strain 320 Creep,,Time 280 Chris1,Strain 280 Chris1,,,Time 280 Chris2,Strain 280 Chris2,,,Time 280 MOOSE,Strain 280 MOOSE,,,Time 280 Creep FITTED,Strain 280 Creep FITTED,,,Time 320 Creep FITTED,Strain 320 Creep FITTED
,,,,,,,,,,,,,,,,,,,,,,,,55.66972222,0.116076135,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.75305556,0.116030685,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.83638889,0.115127103,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,55.91972222,0.115127103,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.00305556,0.116076135,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.08638889,0.11609921,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.16972222,0.114148414,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.25305556,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.33638889,0.11605376,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.41972222,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.50305556,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.58638889,0.115127103,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.66972222,0.117002792,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.75305556,0.116076135,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.83638889,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,56.91972222,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.00305556,0.115127103,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.08638889,0.11605376,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.16972222,0.117009375,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.25305556,0.117002792,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.33638889,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.41972222,0.117002792,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.50305556,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.58638889,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.66972222,0.11605376,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.75305556,0.117002792,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.83638889,0.11507507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,57.91972222,0.117981482,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.00305556,0.11605376,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.08638889,0.116030685,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.16972222,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.25305556,0.117002792,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.33638889,0.117002792,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.41972222,0.117981482,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.50305556,0.117981482,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.58638889,0.116030685,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.66972222,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.75305556,0.117981482,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.83638889,0.117981482,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,58.91972222,0.117009375,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.00305556,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.08638889,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.16972222,0.117936031,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.25305556,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.33638889,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.41972222,0.117009375,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.50305556,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.58638889,0.117981482,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.66972222,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.75305556,0.117009375,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.83638889,0.117002792,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,59.91972222,0.117981482,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.00305556,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.08638889,0.117936031,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.16972222,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.25305556,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.33638889,0.117936031,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.41972222,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.50305556,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.58638889,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.66972222,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.75305556,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.83638889,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,60.91972222,0.117009375,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.00305556,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.08638889,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.16972222,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.25305556,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.33638889,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.41972222,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.50305556,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.58638889,0.117958407,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.66972222,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.75305556,0.119863753,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.83638889,0.117009375,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,61.91972222,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.00305556,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.08638889,0.118891646,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.16972222,0.118937096,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.25305556,0.120835161,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.33638889,0.119886129,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.41972222,0.119886129,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.50305556,0.117936031,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.58638889,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.66972222,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.75305556,0.118930514,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.83638889,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,62.91972222,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.00305556,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.08638889,0.118885064,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.16972222,0.119840678,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.25305556,0.119863753,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.33638889,0.119840678,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.41972222,0.120819368,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.50305556,0.118891646,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.58638889,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.66972222,0.120819368,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.75305556,0.119840678,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.83638889,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,63.91972222,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.00305556,0.119863753,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.08638889,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.16972222,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.25305556,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.33638889,0.1217684,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.41972222,0.119863753,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.50305556,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.58638889,0.119840678,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.66972222,0.1217684,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.75305556,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.83638889,0.120819368,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,64.91972222,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.00305556,0.120819368,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.08638889,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.16972222,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.25305556,0.120767335,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.33638889,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.41972222,0.119840678,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.50305556,0.120819368,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.58638889,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.66972222,0.120819368,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.75305556,0.1217684,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.83638889,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,65.91972222,0.12181385,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.00305556,0.120812785,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.08638889,0.119863753,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.16972222,0.119863753,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.25305556,0.1217684,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.33638889,0.1217684,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.41972222,0.122717432,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.50305556,0.1217684,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.58638889,0.122717432,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.66972222,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.75305556,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.83638889,0.121761818,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,66.91972222,0.122740507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.00305556,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.08638889,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.16972222,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.25305556,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.33638889,0.122717432,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.41972222,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.50305556,0.119863753,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.58638889,0.122740507,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.66972222,0.1217684,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.75305556,0.121761818,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.83638889,0.123696122,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,67.91972222,0.123696122,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.00305556,0.123644089,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.08638889,0.120819368,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.16972222,0.121761818,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.25305556,0.122717432,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.33638889,0.121746024,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.41972222,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.50305556,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.58638889,0.123644089,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.66972222,0.123696122,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.75305556,0.122701639,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.83638889,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,68.91972222,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.00305556,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.08638889,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.16972222,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.25305556,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.33638889,0.123644089,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.41972222,0.123644089,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.50305556,0.123644089,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.58638889,0.123644089,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.66972222,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.75305556,0.124622779,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.83638889,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,69.91972222,0.124622779,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.00305556,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.08638889,0.123696122,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.16972222,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.25305556,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.33638889,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.41972222,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.50305556,0.124622779,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.58638889,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.66972222,0.123644089,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.75305556,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.83638889,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,70.91972222,0.122695057,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.00305556,0.123644089,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.08638889,0.125571811,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.16972222,0.125571811,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.25305556,0.124577328,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.33638889,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.41972222,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.50305556,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.58638889,0.124577328,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.66972222,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.75305556,0.124577328,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.83638889,0.124622779,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,71.91972222,0.124577328,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.00305556,0.124577328,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.08638889,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.16972222,0.125571811,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.25305556,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.33638889,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.41972222,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.50305556,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.58638889,0.126527426,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.66972222,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.75305556,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.83638889,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,72.91972222,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.00305556,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.08638889,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.16972222,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.25305556,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.33638889,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.41972222,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.50305556,0.124577328,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.58638889,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.66972222,0.123650671,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.75305556,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.83638889,0.123696122,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,73.91972222,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.00305556,0.125571811,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.08638889,0.124622779,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.16972222,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.25305556,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.33638889,0.124622779,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.41972222,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.50305556,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.58638889,0.124599704,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.66972222,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.75305556,0.126572876,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.83638889,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,74.91972222,0.1265505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.00305556,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.08638889,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.16972222,0.126527426,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.25305556,0.125571811,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.33638889,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.41972222,0.1265505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.50305556,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.58638889,0.124622779,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.66972222,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.75305556,0.124622779,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.83638889,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,75.91972222,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.00305556,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.08638889,0.126527426,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.16972222,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.25305556,0.126481975,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.33638889,0.126527426,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.41972222,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.50305556,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.58638889,0.126527426,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.66972222,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.75305556,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.83638889,0.125578393,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,76.91972222,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.00305556,0.126527426,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.08638889,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.16972222,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.25305556,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.33638889,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.41972222,0.127454082,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.50305556,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.58638889,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.66972222,0.127506115,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.75305556,0.126481975,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.83638889,0.126481975,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,77.91972222,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.00305556,0.127506115,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.08638889,0.127454082,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.16972222,0.126481975,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.25305556,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.33638889,0.128387321,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.41972222,0.127460665,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.50305556,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.58638889,0.126527426,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.66972222,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.75305556,0.127460665,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.83638889,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,78.91972222,0.127454082,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.00305556,0.12650505,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.08638889,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.16972222,0.128409697,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.25305556,0.128432772,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.33638889,0.12552636,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,79.41972222,0.128432772,,,,,,,,,,,,
